"Female" "PC" "Clm_Count" "Exp_weights" "NCD" "AgeCat" "VAgeCat"
"3392" 0 1 0 0.750171116 50 3 0
"3393" 0 1 0 0.755646817 20 5 0
"3394" 0 1 0 0.752908967 40 4 0
"3395" 0 1 1 0.971937029 0 4 0
"3396" 0 1 0 0.317590691 10 3 0
"3397" 0 1 0 0.752908967 50 4 0
"3398" 1 1 0 0.670773443 50 4 0
"3399" 0 1 0 0.673511294 30 4 0
"3400" 0 1 0 0.670773443 50 4 0
"3401" 1 1 0 0.167008898 20 4 0
"3402" 0 1 0 0.041067762 30 3 0
"3403" 0 1 0 0.405201917 50 3 0
"3404" 0 1 0 0.999315537 10 4 0
"3405" 0 1 0 0.629705681 20 3 0
"3406" 0 1 0 0.670773443 50 4 0
"3407" 0 1 0 0.388774812 0 3 0
"3408" 0 1 1 0.65982204 10 4 0
"3409" 0 1 0 0.670773443 50 4 0
"3410" 0 1 0 0.670773443 10 4 0
"3411" 0 1 0 0.914442163 0 5 0
"3412" 1 1 0 0.131416838 50 4 0
"3413" 0 1 0 0.167008898 10 4 0
"3414" 1 1 0 0.410677618 50 5 0
"3415" 0 1 0 0.670773443 30 4 0
"3416" 0 1 0 0.060232717 20 3 0
"3417" 0 1 0 0.752908967 50 3 0
"3418" 0 1 0 0.62422998 20 4 0
"3419" 0 1 0 0.670773443 50 5 0
"3420" 1 1 0 0.281998631 0 4 0
"3421" 0 1 0 0.498288843 20 5 0
"3422" 0 1 0 0.492813142 10 2 0
"3423" 0 1 0 0.087611225 10 3 0
"3424" 0 1 1 0.670773443 50 3 0
"3425" 0 1 0 0.194387406 0 3 0
"3426" 0 1 0 0.013689254 10 4 0
"3427" 0 1 0 0.049281314 0 3 0
"3428" 1 1 0 0.084873374 40 4 0
"3429" 0 1 0 0.084873374 20 3 0
"3430" 1 1 0 0.791238878 0 3 0
"3431" 0 1 0 0.062970568 50 4 0
"3432" 0 1 2 0.999315537 50 4 0
"3433" 0 1 0 0.251882272 10 4 0
"3434" 0 1 0 0.158795346 30 3 0
"3435" 1 1 0 0.038329911 0 4 0
"3436" 0 1 0 0.561259411 20 3 0
"3437" 0 1 0 0.41889117 50 5 0
"3438" 0 1 0 0.678986995 0 5 0
"3439" 0 1 0 0.999315537 40 5 0
"3440" 0 1 0 0.958247776 50 4 1
"3441" 0 1 1 0.856947296 10 4 0
"3442" 0 1 0 0.128678987 0 4 0
"3443" 1 1 1 0.635181383 0 4 0
"3444" 1 1 0 0.585900068 50 5 0
"3445" 0 1 0 0.999315537 50 5 0
"3446" 0 1 0 0.908966461 30 3 0
"3447" 0 1 1 0.999315537 10 5 0
"3448" 1 1 0 0.999315537 40 3 0
"3449" 0 1 0 0.999315537 50 4 0
"3450" 0 1 0 0.492813142 0 3 0
"3451" 0 1 0 0.503764545 50 4 0
"3452" 0 1 0 0.306639288 50 4 0
"3453" 1 1 0 0.503764545 50 4 0
"3454" 0 1 0 0.366872006 30 3 0
"3455" 0 1 0 0.098562628 0 4 0
"3456" 1 1 0 0.350444901 30 5 0
"3457" 0 1 0 0.503764545 50 4 0
"3458" 0 1 0 0.372347707 0 3 0
"3459" 0 1 0 0.503764545 20 3 0
"3460" 1 1 0 0.45174538 30 3 0
"3461" 1 1 0 0.503764545 50 5 0
"3462" 0 1 0 0.826830938 0 2 0
"3463" 0 1 0 0.585900068 50 4 0
"3464" 0 1 0 0.251882272 50 4 0
"3465" 1 1 0 0.084873374 50 5 0
"3466" 0 1 0 0.980150582 10 3 0
"3467" 0 1 0 0.246406571 20 3 0
"3468" 1 1 0 0.41889117 50 4 0
"3469" 0 1 0 0.238193019 40 3 0
"3470" 0 1 0 0.334017796 0 4 0
"3471" 0 1 0 0.41889117 50 5 0
"3472" 0 1 1 0.254620123 0 3 0
"3473" 0 1 1 0.257357974 40 4 0
"3474" 1 1 0 0.41889117 0 5 0
"3475" 1 1 0 0.41889117 50 5 0
"3476" 0 1 0 0.914442163 50 4 0
"3477" 0 1 0 0.41889117 50 3 0
"3478" 0 1 0 0.41889117 0 3 0
"3479" 0 1 0 0.914442163 20 3 0
"3480" 0 1 0 0.41615332 50 4 0
"3481" 0 1 0 0.435318275 0 3 0
"3482" 0 1 0 0.358658453 50 4 0
"3483" 1 1 0 0.41889117 50 3 0
"3484" 1 1 0 0.41889117 50 4 0
"3485" 0 1 0 0.413415469 50 4 0
"3486" 0 1 0 0.41889117 50 4 0
"3487" 0 1 0 0.41889117 40 4 0
"3488" 0 1 0 0.914442163 20 3 0
"3489" 0 1 0 0.780287474 0 3 0
"3490" 0 1 0 0.479123888 0 5 0
"3491" 0 1 0 0.914442163 0 4 0
"3492" 0 1 0 0.462696783 0 5 0
"3493" 0 1 0 0.177960301 10 3 1
"3494" 0 1 0 0.421629021 20 4 0
"3495" 0 1 0 0.807665982 0 2 0
"3496" 0 1 0 0.41889117 50 5 0
"3497" 0 1 0 0.334017796 30 4 0
"3498" 0 1 0 0.914442163 20 4 0
"3499" 0 1 0 0.27926078 50 5 0
"3500" 0 1 0 0.334017796 50 4 0
"3501" 1 1 1 0.914442163 40 4 0
"3502" 0 1 0 0.334017796 50 4 0
"3503" 0 1 0 0.334017796 50 5 0
"3504" 0 1 1 0.334017796 50 5 0
"3505" 0 1 0 0.837782341 40 5 0
"3506" 1 1 0 0.585900068 50 4 0
"3507" 0 1 0 0.394250513 0 3 0
"3508" 0 1 0 0.334017796 50 5 0
"3509" 1 1 0 0.673511294 50 4 0
"3510" 0 1 1 0.334017796 10 4 0
"3511" 0 1 0 1 50 4 0
"3512" 0 1 0 0.334017796 10 3 0
"3513" 0 1 0 0.498288843 0 3 0
"3514" 0 1 0 0.334017796 20 4 0
"3515" 0 1 0 0.334017796 50 3 0
"3516" 0 1 0 0.073921971 10 4 0
"3517" 0 1 0 0.320328542 50 6 0
"3518" 0 1 0 0.334017796 40 4 0
"3519" 0 1 0 0.837782341 0 3 0
"3520" 0 1 0 0.334017796 50 3 0
"3521" 0 1 0 0.317590691 20 3 0
"3522" 1 1 0 0.388774812 0 2 0
"3523" 0 1 0 0.914442163 50 4 0
"3524" 0 1 0 0.145106092 0 3 0
"3525" 0 1 0 0.292950034 40 5 0
"3526" 0 1 0 0.876112252 30 4 0
"3527" 0 1 0 0.334017796 50 5 0
"3528" 0 1 0 0.837782341 10 4 0
"3529" 1 1 0 0.120465435 50 5 0
"3530" 0 1 0 0.585900068 30 4 0
"3531" 1 1 0 0.747433265 10 3 0
"3532" 0 1 0 0.290212183 10 3 0
"3533" 1 1 0 0.251882272 50 4 0
"3534" 0 1 0 0.298425736 50 4 0
"3535" 0 1 0 0.752908967 50 4 0
"3536" 1 1 0 0.752908967 50 7 0
"3537" 0 1 0 0.251882272 50 4 0
"3538" 0 1 0 0.481861739 50 5 0
"3539" 0 1 0 0.427104723 20 3 0
"3540" 1 1 0 0.24366872 30 4 0
"3541" 0 1 0 0.254620123 20 3 0
"3542" 0 1 0 0.235455168 0 3 0
"3543" 0 1 0 0.62422998 0 3 0
"3544" 0 1 0 0.202600958 0 4 0
"3545" 0 1 0 0.854209446 0 3 0
"3546" 0 1 0 0.563997262 10 3 0
"3547" 1 1 0 0.503764545 40 4 0
"3548" 1 1 0 0.232717317 0 3 0
"3549" 0 1 1 0.999315537 20 3 0
"3550" 0 1 0 0.547570157 40 3 0
"3551" 0 1 0 0.911704312 0 3 0
"3552" 0 1 0 0.752908967 20 4 0
"3553" 1 1 0 0.440793977 0 2 0
"3554" 0 1 0 0.251882272 30 3 0
"3555" 0 1 0 0.837782341 0 3 0
"3556" 1 1 0 0.569472964 20 3 0
"3557" 0 1 0 0.344969199 30 4 0
"3558" 0 1 0 0.941820671 0 3 0
"3559" 0 1 0 0.334017796 50 4 0
"3560" 0 1 0 0.670773443 0 5 0
"3561" 1 1 0 0.399726215 0 3 0
"3562" 0 1 2 0.79945243 0 3 0
"3563" 0 1 0 0.167008898 50 4 0
"3564" 0 1 0 0.670773443 40 4 0
"3565" 1 1 0 0.41889117 0 3 0
"3566" 0 1 0 0.167008898 30 3 0
"3567" 0 1 0 0.509240246 30 5 0
"3568" 1 1 0 0.213552361 20 4 0
"3569" 0 1 0 0.167008898 10 4 0
"3570" 0 1 1 0.539356605 0 3 0
"3571" 0 1 0 0.996577687 0 3 0
"3572" 0 1 0 0.301163587 10 3 0
"3573" 0 1 0 0.769336071 10 3 0
"3574" 0 1 0 0.55578371 50 4 0
"3575" 0 1 0 0.511978097 10 4 0
"3576" 1 1 0 0.585900068 0 4 0
"3577" 0 1 0 0.062970568 0 3 0
"3578" 1 1 0 0.032854209 10 3 0
"3579" 0 1 0 0.084873374 20 3 0
"3580" 0 1 0 0.145106092 20 3 0
"3581" 0 1 1 0.084873374 50 4 0
"3582" 0 1 0 0.930869268 50 4 0
"3583" 1 1 0 0.167008898 50 6 0
"3584" 1 1 0 0.473648186 40 4 2
"3585" 0 1 0 0.164271047 0 3 0
"3586" 0 1 0 0.084873374 0 5 0
"3587" 0 1 0 0.161533196 40 3 0
"3588" 0 1 1 0.999315537 50 4 0
"3589" 0 1 0 0.084873374 50 4 0
"3590" 0 1 0 0.084873374 30 5 0
"3591" 0 1 0 0.087611225 0 3 0
"3592" 0 1 0 0.585900068 10 3 0
"3593" 1 1 0 0.777549624 30 6 0
"3594" 0 1 0 0.084873374 10 3 0
"3595" 0 1 0 0.084873374 30 5 0
"3596" 0 1 0 0.941820671 30 3 0
"3597" 0 1 0 0.621492129 30 3 0
"3598" 0 1 0 0.052019165 50 5 0
"3599" 0 1 0 0.960985626 50 3 0
"3600" 0 1 1 0.084873374 30 4 0
"3601" 0 1 0 0.084873374 30 3 0
"3602" 0 1 0 0.084873374 50 3 0
"3603" 0 1 0 0.284736482 0 3 0
"3604" 0 1 0 0.892539357 0 3 0
"3605" 0 1 0 0.084873374 50 4 0
"3606" 1 1 0 0.533880904 0 3 0
"3607" 1 1 0 0.999315537 30 4 0
"3608" 0 1 0 0.084873374 10 6 0
"3609" 0 1 0 0.046543463 50 5 0
"3610" 0 1 0 0.355920602 30 4 0
"3611" 0 1 0 0.082135524 10 2 0
"3612" 0 1 0 0.084873374 50 5 0
"3613" 0 1 0 0.410677618 0 3 0
"3614" 0 1 1 0.588637919 0 5 0
"3615" 1 1 1 0.48733744 30 3 0
"3616" 0 1 0 0.084873374 50 4 0
"3617" 0 1 0 0.407939767 30 3 1
"3618" 0 1 0 0.027378508 50 4 0
"3619" 0 1 0 0.684462697 0 4 0
"3620" 1 1 0 0.429842574 10 3 0
"3621" 0 1 0 0.084873374 50 6 0
"3622" 0 1 0 0.585900068 40 3 0
"3623" 1 1 0 0.83504449 50 4 0
"3624" 0 1 0 0.087611225 10 5 0
"3625" 0 1 0 0.550308008 0 3 0
"3626" 1 1 0 0.084873374 50 5 0
"3627" 0 1 0 0.793976728 0 4 0
"3628" 0 1 0 0.334017796 50 4 0
"3629" 0 1 0 0.27926078 0 3 0
"3630" 0 1 0 0.673511294 0 5 0
"3631" 0 1 0 0.503764545 20 2 0
"3632" 0 1 0 0.845995893 30 3 0
"3633" 0 1 0 0.925393566 30 3 0
"3634" 1 1 0 0.837782341 10 3 0
"3635" 0 1 0 0.388774812 0 4 0
"3636" 0 1 0 0.503764545 30 3 0
"3637" 1 1 0 0.999315537 40 3 0
"3638" 0 1 0 0.640657084 20 4 0
"3639" 0 1 0 0.150581793 50 3 0
"3640" 0 1 0 0.971937029 50 4 0
"3641" 1 1 1 0.229979466 0 3 0
"3642" 0 1 0 0.514715948 50 4 0
"3643" 0 1 0 0.054757016 30 3 0
"3644" 0 1 0 0.446269678 50 7 0
"3645" 0 1 0 0.999315537 50 4 0
"3646" 1 1 0 0.531143053 0 3 0
"3647" 0 1 0 1 50 4 0
"3648" 0 1 0 0.410677618 50 4 0
"3649" 0 1 1 0.999315537 0 4 0
"3650" 0 1 0 0.503764545 50 4 0
"3651" 0 1 0 0.109514032 0 5 0
"3652" 0 1 0 0.958247776 50 4 0
"3653" 0 1 0 0.958247776 50 4 0
"3654" 0 1 0 0.547570157 40 3 0
"3655" 0 1 0 0.48733744 50 3 0
"3656" 1 1 0 0.960985626 10 3 0
"3657" 0 1 0 0.125941136 10 3 0
"3658" 0 1 0 0.955509925 40 5 0
"3659" 0 1 0 0.971937029 0 4 0
"3660" 0 1 0 0.262833676 0 4 0
"3661" 0 1 1 0.602327173 0 2 0
"3662" 0 1 0 0.298425736 0 2 0
"3663" 0 1 0 0.999315537 20 4 0
"3664" 0 1 0 0.999315537 50 6 0
"3665" 1 1 0 0.364134155 10 2 0
"3666" 0 1 0 0.503764545 20 3 0
"3667" 1 1 3 0.963723477 0 3 0
"3668" 1 1 0 0.999315537 10 4 0
"3669" 0 1 0 0.506502396 10 4 0
"3670" 0 1 0 0.320328542 10 4 0
"3671" 0 1 0 0.955509925 40 5 0
"3672" 0 1 0 0.503764545 0 4 0
"3673" 0 1 0 0.936344969 10 3 0
"3674" 0 1 1 0.41889117 30 5 0
"3675" 0 1 0 0.049281314 30 4 0
"3676" 0 1 0 0.295687885 0 4 0
"3677" 0 1 0 0.424366872 0 3 0
"3678" 0 1 0 0.082135524 40 3 0
"3679" 1 1 0 0.10403833 30 5 0
"3680" 0 1 0 0.991101985 0 3 0
"3681" 0 1 0 0.405201917 0 2 0
"3682" 0 1 0 0.670773443 30 4 0
"3683" 0 1 0 0.914442163 50 4 0
"3684" 0 1 0 0.503764545 0 4 0
"3685" 0 1 0 0.503764545 40 3 0
"3686" 1 1 0 0.167008898 20 4 0
"3687" 0 1 0 0.484599589 0 3 0
"3688" 0 1 0 0.999315537 50 4 0
"3689" 0 1 0 0.999315537 40 3 0
"3690" 0 1 0 0.845995893 50 4 0
"3691" 0 1 0 0.999315537 40 5 0
"3692" 1 1 0 0.914442163 50 4 0
"3693" 0 1 0 0.925393566 50 5 0
"3694" 0 1 0 0.509240246 0 4 0
"3695" 0 1 0 0.889801506 50 4 0
"3696" 1 1 0 0.309377139 40 3 0
"3697" 1 1 0 0.914442163 40 5 0
"3698" 0 1 0 0.914442163 50 4 0
"3699" 1 1 0 0.41889117 10 4 0
"3700" 0 1 0 0.914442163 40 4 0
"3701" 0 1 1 0.878850103 50 3 0
"3702" 0 1 0 0.878850103 40 3 0
"3703" 1 1 0 0.41889117 30 3 0
"3704" 1 1 0 0.605065024 0 2 0
"3705" 0 1 0 0.914442163 40 4 0
"3706" 1 1 0 0.498288843 10 3 0
"3707" 0 1 0 0.914442163 20 3 0
"3708" 0 1 0 0.629705681 0 3 0
"3709" 0 1 0 0.41889117 50 5 0
"3710" 0 1 0 0.041067762 20 3 0
"3711" 0 1 0 0.914442163 30 5 0
"3712" 0 1 1 0.640657084 50 5 0
"3713" 0 1 0 0.914442163 40 4 0
"3714" 1 1 0 0.536618754 10 4 0
"3715" 0 1 0 0.542094456 50 4 0
"3716" 0 1 0 0.971937029 0 4 0
"3717" 0 1 0 0.862422998 50 3 0
"3718" 1 1 0 0.914442163 50 4 0
"3719" 0 1 0 0.873374401 50 4 0
"3720" 0 1 0 0.914442163 40 6 0
"3721" 0 1 0 0.101300479 0 4 0
"3722" 0 1 0 0.446269678 50 3 0
"3723" 0 1 0 0.914442163 20 6 0
"3724" 0 1 0 0.34770705 50 5 0
"3725" 0 1 0 0.914442163 30 5 0
"3726" 0 1 0 0.303901437 30 4 0
"3727" 0 1 0 0.41889117 50 4 0
"3728" 0 1 0 0.334017796 0 4 0
"3729" 1 1 0 0.914442163 50 4 0
"3730" 0 1 0 0.501026694 0 4 0
"3731" 0 1 0 0.837782341 50 4 0
"3732" 0 1 0 0.837782341 40 3 0
"3733" 0 1 0 0.506502396 30 4 0
"3734" 0 1 0 0.837782341 40 3 0
"3735" 0 1 0 0.837782341 50 4 0
"3736" 0 1 0 0.837782341 50 4 0
"3737" 1 1 0 0.837782341 50 5 0
"3738" 0 1 0 0.837782341 40 4 0
"3739" 1 1 1 0.837782341 50 3 0
"3740" 1 1 0 0.375085558 40 3 0
"3741" 0 1 0 0.837782341 50 4 0
"3742" 0 1 0 0.585900068 50 6 0
"3743" 0 1 0 0.435318275 50 4 0
"3744" 0 1 1 0.325804244 20 3 0
"3745" 1 1 0 0.837782341 40 3 0
"3746" 0 1 0 0.6954141 50 4 0
"3747" 0 1 0 0.837782341 50 5 0
"3748" 1 1 0 0.120465435 0 3 0
"3749" 0 1 0 0.837782341 50 3 0
"3750" 1 1 0 0.780287474 0 2 0
"3751" 0 1 0 0.334017796 50 4 0
"3752" 0 1 0 0.837782341 50 4 0
"3753" 0 1 0 0.845995893 50 4 0
"3754" 0 1 0 0.651608487 0 3 0
"3755" 0 1 0 0.837782341 20 3 0
"3756" 0 1 0 0.164271047 40 5 0
"3757" 1 1 0 0.840520192 0 3 0
"3758" 0 1 0 0.334017796 10 4 0
"3759" 0 1 0 0.837782341 40 5 0
"3760" 0 1 0 0.837782341 20 4 0
"3761" 0 1 0 0.821355236 50 4 0
"3762" 0 1 0 0.082135524 0 3 0
"3763" 0 1 0 0.815879535 50 3 0
"3764" 0 1 0 0.41889117 50 3 0
"3765" 1 1 0 0.837782341 40 3 0
"3766" 0 1 0 0.194387406 10 4 0
"3767" 0 1 0 0.334017796 30 6 0
"3768" 0 1 0 0.76386037 20 2 0
"3769" 0 1 0 0.837782341 30 5 0
"3770" 0 1 0 0.375085558 30 3 0
"3771" 0 1 1 0.607802875 30 4 0
"3772" 0 1 0 0.793976728 30 3 0
"3773" 0 1 0 0.796714579 50 4 0
"3774" 0 1 1 0.837782341 10 3 0
"3775" 0 1 0 0.722792608 40 5 0
"3776" 0 1 0 0.837782341 50 4 0
"3777" 0 1 1 0.334017796 10 3 0
"3778" 1 1 0 0.837782341 20 4 0
"3779" 0 1 0 0.62696783 20 5 0
"3780" 0 1 1 0.561259411 0 3 0
"3781" 0 1 0 0.837782341 40 3 0
"3782" 0 1 0 0.334017796 50 4 0
"3783" 0 1 0 0.837782341 50 4 0
"3784" 0 1 0 0.837782341 50 3 0
"3785" 0 1 0 0.41889117 40 3 0
"3786" 0 1 0 0.251882272 30 3 0
"3787" 0 1 1 0.752908967 10 3 0
"3788" 0 1 0 0.706365503 50 7 0
"3789" 0 1 0 0.752908967 50 3 0
"3790" 1 1 0 0.251882272 10 4 0
"3791" 0 1 0 0.191649555 0 4 0
"3792" 1 1 0 0.334017796 40 5 0
"3793" 0 1 0 0.251882272 30 4 0
"3794" 0 1 0 0.752908967 0 4 0
"3795" 0 1 0 0.752908967 0 4 0
"3796" 1 1 0 0.251882272 10 3 0
"3797" 0 1 0 0.681724846 0 5 1
"3798" 0 1 0 0.752908967 20 3 0
"3799" 0 1 0 0.752908967 50 5 0
"3800" 0 1 0 0.205338809 30 3 0
"3801" 0 1 0 0.752908967 50 3 0
"3802" 1 1 0 0.752908967 20 4 0
"3803" 0 1 0 0.752908967 50 3 0
"3804" 0 1 0 0.577686516 50 5 0
"3805" 0 1 0 0.098562628 0 4 0
"3806" 0 1 0 0.914442163 20 4 0
"3807" 0 1 0 0.369609856 0 5 0
"3808" 1 1 0 0.481861739 30 3 0
"3809" 0 1 0 0.752908967 50 3 0
"3810" 0 1 0 0.251882272 50 3 0
"3811" 0 1 0 0.752908967 0 5 0
"3812" 0 1 0 0.251882272 50 4 0
"3813" 0 1 0 0.180698152 50 5 0
"3814" 0 1 0 0.752908967 50 4 0
"3815" 1 1 0 0.752908967 50 3 0
"3816" 0 1 0 0.752908967 30 3 0
"3817" 0 1 0 0.561259411 30 3 0
"3818" 0 1 0 0.377823409 0 3 0
"3819" 0 1 0 0.525667351 50 4 0
"3820" 0 1 0 0.752908967 50 5 0
"3821" 0 1 0 0.752908967 50 4 0
"3822" 0 1 1 1 0 3 0
"3823" 0 1 0 0.752908967 10 3 0
"3824" 0 1 0 0.722792608 50 5 0
"3825" 0 1 0 0.585900068 0 5 0
"3826" 0 1 0 0.837782341 40 3 0
"3827" 1 1 0 0.251882272 20 4 0
"3828" 0 1 0 0.251882272 0 5 0
"3829" 0 1 0 0.700889802 20 3 0
"3830" 0 1 1 0.79945243 0 3 0
"3831" 0 1 1 0.177960301 0 2 0
"3832" 0 1 0 0.752908967 40 5 0
"3833" 0 1 0 0.736481862 20 4 0
"3834" 0 1 0 0.213552361 20 4 0
"3835" 0 1 0 0.684462697 50 3 0
"3836" 0 1 0 0.249144422 50 4 0
"3837" 0 1 0 0.396988364 40 3 0
"3838" 0 1 0 0.41889117 50 4 0
"3839" 0 1 1 0.577686516 10 4 0
"3840" 0 1 0 0.098562628 0 2 0
"3841" 0 1 0 0.670773443 50 5 0
"3842" 1 1 0 0.908966461 0 4 0
"3843" 0 1 0 0.432580424 0 4 0
"3844" 0 1 0 0.41615332 10 3 0
"3845" 1 1 1 0.10403833 0 3 0
"3846" 0 1 1 0.358658453 0 4 0
"3847" 0 1 0 0.525667351 50 3 0
"3848" 0 1 0 0.741957563 10 3 0
"3849" 1 1 0 0.670773443 40 4 0
"3850" 0 1 0 0.62696783 40 5 0
"3851" 0 1 0 0.413415469 40 5 0
"3852" 0 1 0 0.435318275 0 4 0
"3853" 1 1 0 0.268309377 0 4 0
"3854" 0 1 0 0.670773443 20 4 0
"3855" 0 1 0 0.309377139 20 4 0
"3856" 0 1 0 0.355920602 0 4 0
"3857" 0 1 0 0.27652293 0 3 0
"3858" 0 1 0 0.043805613 0 3 0
"3859" 0 1 0 0.320328542 40 3 0
"3860" 0 1 0 0.112251882 30 3 0
"3861" 0 1 1 0.90349076 0 3 0
"3862" 0 1 1 0.670773443 50 4 0
"3863" 0 1 0 0.084873374 10 4 0
"3864" 0 1 0 0.583162218 0 4 0
"3865" 0 1 0 0.585900068 50 4 0
"3866" 0 1 0 0.585900068 50 4 0
"3867" 0 1 0 0.982888433 0 3 0
"3868" 0 1 0 0.539356605 0 4 0
"3869" 0 1 0 0.837782341 10 5 0
"3870" 1 1 0 0.084873374 20 3 0
"3871" 0 1 2 0.585900068 0 4 0
"3872" 0 1 0 0.435318275 30 3 0
"3873" 0 1 0 0.377823409 20 3 0
"3874" 1 1 0 0.536618754 0 3 0
"3875" 0 1 0 0.791238878 0 3 0
"3876" 0 1 0 0.084873374 30 4 0
"3877" 0 1 0 0.199863108 30 3 0
"3878" 1 1 0 0.290212183 10 4 0
"3879" 0 1 0 0.503764545 20 3 0
"3880" 0 1 0 0.090349076 40 3 0
"3881" 0 1 0 0.372347707 40 3 0
"3882" 0 1 0 0.503764545 50 3 0
"3883" 0 1 0 0.495550993 40 3 0
"3884" 0 1 0 0.41889117 30 5 0
"3885" 0 1 0 0.511978097 0 3 0
"3886" 0 1 0 0.098562628 0 4 0
"3887" 0 1 0 0.41889117 50 4 0
"3888" 0 1 0 0.503764545 40 3 0
"3889" 1 1 0 0.470910335 40 3 0
"3890" 0 1 0 0.429842574 50 3 0
"3891" 0 1 0 0.473648186 50 3 0
"3892" 1 1 0 0.339493498 50 4 0
"3893" 1 1 0 0.999315537 10 4 0
"3894" 0 1 0 0.503764545 50 4 0
"3895" 0 1 0 0.670773443 50 4 0
"3896" 0 1 0 0.41889117 40 5 0
"3897" 0 1 0 0.41889117 50 4 0
"3898" 0 1 0 0.914442163 50 5 0
"3899" 0 1 0 0.41889117 50 4 0
"3900" 0 1 0 0.41889117 40 5 0
"3901" 0 1 1 0.227241615 40 3 0
"3902" 0 1 0 0.298425736 0 2 0
"3903" 0 1 0 0.41889117 0 5 0
"3904" 1 1 0 0.41889117 40 3 0
"3905" 0 1 0 0.41889117 40 5 0
"3906" 0 1 0 0.353182752 20 4 0
"3907" 1 1 0 0.87063655 0 3 0
"3908" 0 1 0 0.41889117 40 6 0
"3909" 0 1 1 0.468172485 0 6 0
"3910" 1 1 0 0.914442163 50 4 0
"3911" 0 1 0 0.914442163 0 3 0
"3912" 0 1 0 0.402464066 50 4 0
"3913" 0 1 0 0.298425736 0 4 0
"3914" 1 1 0 0.410677618 50 5 0
"3915" 0 1 0 0.41889117 40 4 0
"3916" 0 1 0 0.386036961 20 6 0
"3917" 0 1 0 0.350444901 40 3 0
"3918" 1 1 0 0.45174538 50 4 0
"3919" 0 1 0 0.826830938 50 4 0
"3920" 1 1 0 0.38329911 50 5 0
"3921" 0 1 0 0.413415469 40 4 0
"3922" 0 1 0 0.41889117 40 4 0
"3923" 0 1 0 0.473648186 0 4 0
"3924" 0 1 0 0.375085558 40 3 0
"3925" 0 1 0 0.413415469 0 3 0
"3926" 0 1 0 0.837782341 30 3 0
"3927" 0 1 0 0.31211499 50 3 0
"3928" 0 1 0 0.410677618 10 4 0
"3929" 0 1 0 0.41889117 50 4 0
"3930" 0 1 0 0.405201917 50 4 0
"3931" 1 1 0 0.561259411 0 3 0
"3932" 0 1 0 0.41889117 30 3 0
"3933" 0 1 1 0.509240246 0 2 0
"3934" 0 1 0 0.364134155 50 5 0
"3935" 0 1 0 0.914442163 50 3 0
"3936" 1 1 0 0.506502396 0 3 0
"3937" 0 1 0 0.427104723 0 3 0
"3938" 0 1 0 0.309377139 40 3 0
"3939" 0 1 0 0.309377139 0 4 0
"3940" 0 1 0 0.41889117 40 3 0
"3941" 0 1 0 0.334017796 50 6 0
"3942" 1 1 0 0.06844627 0 4 0
"3943" 0 1 0 0.20807666 30 5 0
"3944" 0 1 0 0.167008898 50 4 0
"3945" 0 1 0 0.334017796 40 5 0
"3946" 0 1 0 0.334017796 30 3 0
"3947" 1 1 0 0.424366872 0 2 0
"3948" 0 1 0 0.670773443 40 5 0
"3949" 0 1 0 0.402464066 0 3 0
"3950" 0 1 0 0.334017796 50 4 0
"3951" 0 1 0 0.334017796 50 5 0
"3952" 0 1 0 0.271047228 30 3 0
"3953" 0 1 1 0.470910335 30 3 0
"3954" 0 1 0 0.334017796 40 3 0
"3955" 0 1 0 0.156057495 50 4 0
"3956" 1 1 0 0.062970568 0 4 0
"3957" 0 1 1 0.980150582 0 3 0
"3958" 0 1 0 0.837782341 20 3 0
"3959" 0 1 0 0.334017796 40 6 0
"3960" 0 1 0 0.101300479 0 5 0
"3961" 0 1 0 0.334017796 40 3 0
"3962" 0 1 0 0.334017796 50 4 0
"3963" 0 1 0 0.334017796 10 3 0
"3964" 0 1 0 0.837782341 50 4 0
"3965" 0 1 0 0.334017796 10 3 0
"3966" 0 1 0 0.334017796 40 5 0
"3967" 1 1 0 0.895277207 20 3 1
"3968" 1 1 0 0.818617385 0 5 0
"3969" 0 1 0 0.503764545 10 5 0
"3970" 0 1 0 0.194387406 20 3 0
"3971" 1 1 0 0.826830938 20 3 0
"3972" 0 1 0 0.334017796 50 4 0
"3973" 0 1 0 0.251882272 50 4 0
"3974" 0 1 0 0.251882272 20 3 0
"3975" 0 1 0 0.804928131 50 3 0
"3976" 0 1 0 0.334017796 50 4 0
"3977" 0 1 0 0.251882272 50 3 0
"3978" 0 1 0 0.334017796 50 5 0
"3979" 0 1 0 0.752908967 50 5 0
"3980" 0 1 0 0.468172485 50 4 0
"3981" 1 1 1 0.947296372 0 3 0
"3982" 0 1 0 0.251882272 20 2 0
"3983" 0 1 0 0.605065024 50 3 0
"3984" 0 1 0 0.240930869 50 4 0
"3985" 0 1 0 0.331279945 0 3 0
"3986" 0 1 0 0.334017796 10 3 0
"3987" 0 1 0 0.83504449 0 4 0
"3988" 0 1 0 0.752908967 10 3 0
"3989" 0 1 0 0.251882272 30 4 0
"3990" 1 1 0 0.793976728 30 3 0
"3991" 0 1 0 0.251882272 50 4 0
"3992" 0 1 0 0.793976728 0 3 0
"3993" 0 1 0 0.334017796 40 4 0
"3994" 0 1 0 0.613278576 0 3 0
"3995" 0 1 0 0.914442163 30 6 0
"3996" 0 1 0 0.583162218 50 3 0
"3997" 0 1 0 0.251882272 40 5 0
"3998" 0 1 1 0.251882272 40 6 0
